"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","해장국 중 최고라고 생각해요","https://place.map.kakao.com/16704031","용마해장국","해장국","4.2","서울 중랑구
","2022.05.25.","1"
"5","선지랑 고기가 부드럽고 반찬이 맛갈나네요^^* ","https://place.map.kakao.com/16704031","용마해장국","해장국","4.2","서울 중랑구
","2022.03.27.","1"
"5","새로운 장르의 해장국이네요-! 맑은 갈비탕 국물에 채소와 선지가 들어간 느낌이이에요-! 국물이 진짜 달고 깔끔하고 시원합니다! 흔한 얼큰한 해장국이랑은 전혀 다른 세계입니다! 특히 선지가 너무 부드러워서 푸딩같아요! 이런 선지는 태어나 처음이었습니다! 처음가서 먹어보고 반해서, 바로 포장까지 해왔습니다. 왜 사람들이 대기하고 기다렸다 먹는지 알겠어요  아참...","https://place.map.kakao.com/16704031","용마해장국","해장국","4.2","서울 중랑구
","2022.02.23.","1"
"5","전국 어디에도 여기보다 잘 하는 곳은 없다. 이주를 빼고 소곱창을 논하지 말라.","https://place.map.kakao.com/16415084","이주소곱창","곱창,막창","4.2","서울 중랑구
","2022.05.23.","1"
"2","볶음밥이 가장 맛있었음 고기에서 맛이안느껴짐... 곱창집에서 추가 안하고 간 적 첨입미다","https://place.map.kakao.com/16415084","이주소곱창","곱창,막창","4.2","서울 중랑구
","2022.03.23.","0"
"5","소곱창은 무조건 여기서만 먹음ㅎㅎ 볶음밥 싱겁다는 얘기가 많던데  볶음밥에 대창이랑 막창 몇개 남겨뒀다가 짤라서 넣어주고 쌈장 팍팍 넣어서 간맞추고 감자랑 양파 마늘 으깨서 같이 비벼먹으면 윤기좔좔흐르는 볶음밥이 완성됨 꼭 이렇게 드셔보세요  존맛임","https://place.map.kakao.com/16415084","이주소곱창","곱창,막창","4.2","서울 중랑구
","2022.02.20.","1"
"5","나이 많은데 민증검사했어요 아주 좋은 곱창집입니다.","https://place.map.kakao.com/16415084","이주소곱창","곱창,막창","4.2","서울 중랑구
","2022.02.16.","1"
"3","음식은 맛있어용","https://place.map.kakao.com/1685526961","소담촌 상봉점","샤브샤브","2.8","서울 중랑구
","2022.03.13.","0"
"1","불친절하다고 후기쓰려고 왔는데 비슷한 후기들이 많네요^^ 역시 한결같이 고객들을 대하나 봅니다. 리필바에서 지키고 서있고 자꾸 쳐다보고 서빙도 제대로 안하고.. 정말 다신 안가요 :)","https://place.map.kakao.com/1685526961","소담촌 상봉점","샤브샤브","2.8","서울 중랑구
","2022.01.29.","0"
"1","최악. 직원이 매우 불친절합니다. 앞에 서서 눈치 주는건 기본이고 계산대 단발머리 직원인지 사장인지 손으로 가르키면서 말 한마디 없이 계산하고 싸가지 없었어요. 그딴 마인드로 장사할거면 때려치시길 바랍니다~ 맛도 그냥 그럼","https://place.map.kakao.com/1685526961","소담촌 상봉점","샤브샤브","2.8","서울 중랑구
","2021.07.03.","0"
"1","매우 불친절","https://place.map.kakao.com/1685526961","소담촌 상봉점","샤브샤브","2.8","서울 중랑구
","2021.06.12.","0"
"1","음식은 맛이 있어 혀는 즐거웠으나 여사장님의 불쾌한 서비스 덕택에 귀와 마음은 괴로웠습니다 ^^ ","https://place.map.kakao.com/1685526961","소담촌 상봉점","샤브샤브","2.8","서울 중랑구
","2020.11.20.","0"
"5","킹 왕 짱~~~~ 음식이 계속나와~~ 끝없이~~~","https://place.map.kakao.com/20545292","한국횟집","회","4","서울 중랑구
","2022.06.04.","1"
"1","소주, 맥주 5000원","https://place.map.kakao.com/20545292","한국횟집","회","4","서울 중랑구
","2022.05.26.","0"
"5","1인 16,000원하는 세트 주문했어요! 쭈꾸미집 찾다가 체인점이라 맛은 괜찮겠지하고 다녀왔는데 맵고 맛있었어요 맛이나 서비스에 비해 평점이 넘 낮은거같아요ㅠ 개인적으로 새우를 넘 좋아해서 새우튀김 함께 있는 세트로 주문했는데 새우가 완전 왕새우네요! 후식으로 아이스크림까지 잘먹고갑니당","https://place.map.kakao.com/27205199","쭈꾸미킹 상봉점","해물,생선","3.5","서울 중랑구
","2022.06.05.","1"
"2","맛은 체인점이라 다른데랑 비슷하게 먹을만하나 장사가 잘되서 그런지 계산하는 사장이 매우 불친절함","https://place.map.kakao.com/27205199","쭈꾸미킹 상봉점","해물,생선","3.5","서울 중랑구
","2022.04.10.","0"
"1","Pcr음성 확인서 갖고갓는데도 밥먹는중에 나가란말 들었네요.  공문 보여드렸는데도 아니라고 우기고...진짜 기분더러웠네요. 방역패스 지침이 헷갈려서 그러시는거 이해는 하겟는데 먹다가 댸뜸 나가라는 소리들으면 기뷴이 어떻겟습니까? 이런건 여러번 확인해보고 정중히 얘기하시는게 맞지않나요.  ","https://place.map.kakao.com/27205199","쭈꾸미킹 상봉점","해물,생선","3.5","서울 중랑구
","2022.02.05.","0"
"3","맛은 약간매움 양은 보통  음식조합이 좋음","https://place.map.kakao.com/27205199","쭈꾸미킹 상봉점","해물,생선","3.5","서울 중랑구
","2021.09.22.","0"
"1","여름이라 냉면을 시작했기에 냉면 먹으려 했는데 고기먹지 않으면 안된다고 거부 당했슴. 물론 혼자이기도 했지만 낮시간이었고 이사해서 자주 이용하려 했는데... 친절하다고 할순 없네요.","https://place.map.kakao.com/12450272","태능배밭갈비","갈비","2.8","서울 중랑구
","2022.05.29.","0"
"5","나만 아는 맛집이길 바랬지만 이미 줄을 서는곳. 서비스 친절하심. 욕심에 너무 많이 시키면 양심껏 양조절도 도와주심. 고기를 다 구워주시니 대접할 일 있는 친구 데려가기도 좋다. 주장이 협소하지만 최대한 자리를 만들어 주시려고 애쓰심","https://place.map.kakao.com/12450272","태능배밭갈비","갈비","2.8","서울 중랑구
","2022.05.01.","1"
"4","바쁠 때 빼고는 개친절하다는데 동의","https://place.map.kakao.com/12450272","태능배밭갈비","갈비","2.8","서울 중랑구
","2022.03.19.","1"
